customer_id,customer_name,email,city,state_or_region,country,signup_date,membership_tier
AMA-C8075,WEI TANAKA,wei.tanaka864@example.com,Houston,TX,US,03/08/2022,Non-Prime
AMA-C7984,fatima khan,fatima.khan822@example.com,New York,NY,US,2025-08-06,Prime Student
AMA-C9039,Liam Wilson,liam.wilson564@example.com,Miami,FL,US,2023-04-15,Non-Prime
AMA-C10966,Vivaan Wang,vivaan.wang573@example.com,Houston,TX,US,01-Oct-2025,Prime Student
AMA-C7323,WEI ANDERSON,wei.anderson861@example.com,Seattle,WA,US,25-Jan-2024,Prime
AMA-C7486,Anna Suzuki,anna.suzuki622@example.com,Boston,MA,US,08-Jun-2024,Prime Student
AMA-C3091,ava martin,ava.martin756@example.com,seattle,WA,US,2024-09-23,Non-Prime
AMA-C1019,Emma Suzuki,,Denver,CO,US,30-Dec-2022,Non-Prime
AMA-C5830,John Anderson,john.anderson660@example.com,New York,NY,US,11-Oct-2024,Non-Prime
AMA-C6032,Sofia Tanaka,sofia.tanaka315 at example.com,Houston,TX,US,03/14/2023,
AMA-C7571,Noah Lee,noah.lee66@example.com,Houston,TX,US,2023-10-02,Prime Student
AMA-C5190,Emma Khan,emma.khan153@example.com,Atlanta,GA,US,12/20/2022,Prime
AMA-C3715,Liam Davis,liam.davis190@example.com,Los Angeles,CA,US,04-Jun-2021,Prime Student
AMA-C6092,MICHAEL SINGH,michael.singh302@example.com,Seattle,WA,US,02-Dec-2024,Prime
AMA-C3874,Yuki Khan,yuki.khan123@example.com,Phoenix,AZ,US,2025-04-27,Non-Prime
AMA-C10198,SOFIA DAVIS,sofia.davis548 at example.com,Los Angeles,CA,US,13-Jun-2022,Prime
AMA-C6628,PRIYA TANAKA,priya.tanaka30@example.com,Phoenix,AZ,US,10/11/2021,Non-Prime
AMA-C1661,David Rossi,david.rossi768@example.com,Phoenix,AZ,US,16-Apr-2025,
AMA-C5419,Anna Wilson,anna.wilson53@example.com,DENVER,CO,US,2022-11-08,Prime Student
AMA-C8729,Vivaan Davis,vivaan.davis91@example.com,Chicago,IL,US,02/07/2022,Prime Student
AMA-C4044,Noah Rossi,noah.rossi706@example.com,Miami,FL,US,21-Nov-2022,Prime Student
AMA-C10009,Ken Sharma,ken.sharma692@example.com,Houston,TX,US,2022-04-14,Prime
AMA-C3354,Li Yamada,li.yamada739@example.com,Miami,FL,US,2022-01-07,Prime Student
AMA-C6386,sara smith,sara.smith379@example.com,Houston,TX,US,29-Oct-2021,Non-Prime
AMA-C10521,Ben Suzuki,ben.suzuki62@example.com,Miami,FL,US,2023-11-04,Prime Student
AMA-C9117,Priya Wang,priya.wang558@example.com,Atlanta,GA,US,2025-09-27,Prime
AMA-C4131,Vivaan Rossi,vivaan.rossi145@example.com,atlanta,GA,US,2023-01-07,Prime
AMA-C4654,Maria Sharma,maria.sharma147@example.com,Atlanta,GA,US,2023-09-15,Non-Prime
AMA-C5756,Rahul Khan,rahul.khan98@example.com,Chicago,IL,US,2025-01-20,Non-Prime
AMA-C9255, Li Müller ,li.müller459@example.com,Phoenix,AZ,US,21-Jan-2023,Non-Prime
AMA-C7137,Chen Johnson,chen.johnson249@example.com,Chicago,IL,US,12/11/2022,Prime Student
AMA-C9165,James Suzuki,james.suzuki746@example.com,Miami,FL,US,11/11/2023,Prime
AMA-C1363,Ava Wang,ava.wang219@example.com,Seattle,WA,US,2024-01-22,Non-Prime
AMA-C8558,Anna Lee,anna.lee192@example.com,ATLANTA,GA,US,10/23/2025,Prime
AMA-C8104,Chen Anderson,chen.anderson686@example.com,Seattle,WA,US,10/04/2021,Prime Student
AMA-C1768,Ava Sharma,ava.sharma994@example.com,Atlanta,GA,US,26-Jun-2021,Non-Prime
AMA-C8054,David Patel,david.patel584 at example.com,Phoenix,AZ,US,01-Mar-2021,Non-Prime
AMA-C7418,Wei Chen,wei.chen507@example.com,Phoenix,AZ,US,2024-08-02,Prime
AMA-C3160,Rahul Garcia,rahul.garcia627@example.com,Los Angeles,CA,US,06-Apr-2025,Prime Student
AMA-C4330,Chen Chen,,HOUSTON,TX,US,09/13/2022,Prime
AMA-C4203,Ken Kumar,ken.kumar625@example.com,Denver,CO,US,2025-08-05,Prime
AMA-C6817,Sofia Yamada,sofia.yamada741@example.com,Atlanta,GA,US,11/25/2021,Non-Prime
AMA-C8011,Michael Khan,michael.khan975@example.com,Phoenix,AZ,US,30-Apr-2021,Prime
AMA-C8278,David Singh,david.singh732@example.com,Atlanta,GA,US,2025-04-16,Prime
AMA-C6577, Olivia Rossi ,olivia.rossi962@example.com,boston,MA,US,2023-03-02,Prime Student
AMA-C2609,Chen Wilson,chen.wilson606@example.com,Los Angeles,CA,US,12-Jan-2021,Non-Prime
AMA-C8515,Aarav Singh,aarav.singh68@example.com,New York,NY,US,2025-03-19,Prime Student
AMA-C1682,Yuki Suzuki,yuki.suzuki152@example.com,boston,MA,US,02/26/2024,Prime Student
AMA-C1559,Ava Müller,ava.müller180@example.com,Boston,MA,US,2024-07-03,Prime Student
AMA-C7655,Mohammed Brown,mohammed.brown322@example.com,Los Angeles,CA,US,2021-09-07,Prime Student
AMA-C5235,Aditya Yamada,aditya.yamada692@example.com,Seattle,WA,US,04/05/2023,Prime
AMA-C2206,Ben Müller,ben.müller386@example.com,Miami,FL,US,2023-08-15,Prime Student
AMA-C6845,Carlos Lee,carlos.lee751@example.com,Chicago,IL,US,20-Dec-2022,Prime Student
AMA-C5508,anna müller,anna.müller679 at example.com,Boston,MA,US,2025-09-06,
AMA-C2654,Li Rossi,li.rossi10@example.com,BOSTON,MA,US,12/11/2025,Prime
AMA-C8405,Mohammed Rossi,mohammed.rossi455@example.com,New York,NY,US,04/20/2022,Prime Student
AMA-C10002,YUKI JOHNSON,,Houston,TX,US,2021-01-23,Prime
AMA-C3372,aditya sharma,aditya.sharma836@example.com,Los Angeles,CA,US,12/11/2021,Non-Prime
AMA-C10393,CARLOS KUMAR,carlos.kumar948@example.com,Miami,FL,US,04-Apr-2023,Prime
AMA-C2816,Anna Smith,anna.smith654@example.com,ATLANTA,GA,US,2021-10-31,Prime Student
AMA-C2849,Sofia Brown,sofia.brown624@example.com,Los Angeles,CA,US,12/04/2024,Prime
AMA-C5036,Aarav Lee,,New York,NY,US,2023-03-12,Prime Student
AMA-C6383,Ken Rossi,,Chicago,IL,US,18-Apr-2023,Prime
AMA-C8866, Zoe Lee ,zoe.lee113@example.com,Chicago,IL,US,2021-07-07,Prime
AMA-C10704,Liam Kumar,liam.kumar160@example.com,Los Angeles,CA,US,2025-10-03,Prime Student
AMA-C2857,Wei Garcia,wei.garcia191@example.com,NEW YORK,NY,US,06-Feb-2025,Prime
AMA-C8406,Yuki Lee,yuki.lee449@example.com,Chicago,IL,US,11/19/2024,Prime
AMA-C4520,Noah Martin,noah.martin399@example.com,Chicago,IL,US,2022-06-29,Prime Student
AMA-C1303,Mohammed Tanaka,mohammed.tanaka810@example.com,HOUSTON,TX,US,03/12/2024,Non-Prime
AMA-C1186,Vivaan Brown,vivaan.brown925 at example.com,Seattle,WA,US,02-May-2021,Prime
AMA-C7467,Vivaan Davis,vivaan.davis854@example.com,Phoenix,AZ,US,02/25/2025,Prime Student
AMA-C8134,Olivia Johnson,olivia.johnson961@example.com,Atlanta,GA,US,05-Dec-2024,
AMA-C8667,Anna Sharma,anna.sharma947@example.com,Los Angeles,CA,US,2024-04-03,Prime
AMA-C9608,Ben Martin,ben.martin914@example.com,Phoenix,AZ,US,23-Mar-2024,Prime
AMA-C2025,John Müller,john.müller971@example.com,Miami,FL,US,08/19/2025,Prime
AMA-C2133, Wei Singh ,wei.singh438@example.com,Houston,TX,US,10/18/2021,Prime
AMA-C8698,Noah Khan,noah.khan653@example.com,Miami,FL,US,05-Jul-2025,Non-Prime
AMA-C5702,Michael Anderson,michael.anderson846@example.com,Seattle,WA,US,2023-10-31,Prime Student
AMA-C8619,Mohammed Rossi,mohammed.rossi799@example.com,Boston,MA,US,2022-11-05,Prime Student
AMA-C3945,Li Yamada,,Boston,MA,US,10/28/2025,Prime Student
AMA-C8704,Vivaan Garcia,vivaan.garcia711@example.com,New York,NY,US,2024-01-28,Prime
AMA-C3338,VIVAAN YAMADA,vivaan.yamada219@example.com,Chicago,IL,US,11/20/2025,Prime Student
AMA-C4135,Maria Sharma,maria.sharma674@example.com,Denver,CO,US,16-May-2024,Prime Student
AMA-C10960,Sofia Suzuki,sofia.suzuki923@example.com,Seattle,WA,US,05/22/2023,Prime
AMA-C4732,Fatima Sharma,fatima.sharma766@example.com,New York,NY,US,16-Dec-2025,Non-Prime
AMA-C6781,Olivia Yamada,olivia.yamada32@example.com,Chicago,IL,US,08/20/2021,Prime
AMA-C4047,DAVID BROWN,david.brown879@example.com,Phoenix,AZ,US,12-Feb-2022,Prime
AMA-C9321,Sofia Wilson,sofia.wilson362 at example.com,Boston,MA,US,08/19/2021,Prime Student
AMA-C10362,mohammed brown,mohammed.brown453@example.com,Chicago,IL,US,14-Jul-2021,Non-Prime
AMA-C9265,Carlos Sharma,carlos.sharma230@example.com,Chicago,IL,US,11/07/2023,Prime
AMA-C6323,Carlos Lee,carlos.lee117@example.com,New York,NY,US,17-Aug-2021,Non-Prime
AMA-C6303,Yuki Patel,yuki.patel350@example.com,Atlanta,GA,US,01/03/2022,Prime Student
AMA-C3243,Anna Johnson,anna.johnson473@example.com,chicago,IL,US,21-Apr-2023,Prime
AMA-C10912,James Brown,james.brown527@example.com,Boston,MA,US,2024-09-04,Prime Student
AMA-C2835,Maria Rossi,maria.rossi174@example.com,Phoenix,AZ,US,05/29/2022,Non-Prime
AMA-C10985,Olivia Suzuki,olivia.suzuki17@example.com,Houston,TX,US,22-Sep-2022,Prime Student
AMA-C6151,Maria Müller,maria.müller217@example.com,Denver,CO,US,02/23/2023,Prime
AMA-C9931,Anna Tanaka,anna.tanaka550@example.com,Houston,TX,US,09/14/2022,Prime
AMA-C1306,Michael Suzuki,michael.suzuki770@example.com,Seattle,WA,US,19-Jul-2021,Prime
AMA-C3961,John Kim,john.kim256@example.com,Boston,MA,US,10/08/2023,Prime Student
AMA-C8445,Ava Kim,ava.kim683@example.com,Chicago,IL,US,05/01/2024,Prime
AMA-C3963,Carlos Singh,carlos.singh161@example.com,Los Angeles,CA,US,01/25/2022,Prime
AMA-C2344,Ben Martin,ben.martin586@example.com,Denver,CO,US,04/08/2021,Prime
AMA-C9952,liam wang,,Los Angeles,CA,US,13-Oct-2024,Prime Student
AMA-C9805, Maria Wang ,maria.wang846@example.com,Boston,MA,US,01-Apr-2022,Prime Student
AMA-C3406,MOHAMMED MÜLLER,mohammed.müller743@example.com,Houston,TX,US,09/07/2025,Prime
AMA-C2938,Sara Wang,sara.wang266@example.com,atlanta,GA,US,06/20/2023,Non-Prime
AMA-C3483,rahul smith,rahul.smith60@example.com,denver,CO,US,12/10/2024,Prime Student
AMA-C3198,Aditya Müller,aditya.müller504@example.com,Miami,FL,US,10/31/2022,Prime
AMA-C4181,Emma Davis,,PHOENIX,AZ,US,01/13/2024,Prime Student
AMA-C2334,Emma Anderson,,Denver,CO,US,08-Sep-2022,Prime
AMA-C4575,john suzuki,john.suzuki9@example.com,Houston,TX,US,2021-10-16,Prime Student
AMA-C5725,David Tanaka,david.tanaka748@example.com,Phoenix,AZ,US,10/07/2024,Prime Student
AMA-C3225,Vivaan Kim,vivaan.kim154@example.com,Miami,FL,US,05/02/2023,
AMA-C7635,fatima müller,fatima.müller215@example.com,boston,MA,US,2024-04-30,Non-Prime
AMA-C9778,anna singh,anna.singh758@example.com,Chicago,IL,US,18-Dec-2024,Non-Prime
AMA-C3779,Mohammed Chen,mohammed.chen599@example.com,Phoenix,AZ,US,08/22/2022,Non-Prime
AMA-C5458,Zoe Lee,zoe.lee459@example.com,new york,NY,US,02/24/2023,Prime Student
AMA-C9348,Michael Rossi,michael.rossi480@example.com,Seattle,WA,US,2024-10-16,Prime Student
AMA-C5305,Liam Patel,liam.patel146@example.com,chicago,IL,US,09/01/2022,Prime Student
AMA-C7274,Fatima Patel,fatima.patel972@example.com,Houston,TX,US,2021-07-20,Non-Prime
AMA-C9635,Olivia Garcia,olivia.garcia466@example.com,Phoenix,AZ,US,10/27/2023,Prime Student
AMA-C9593,John Khan,john.khan772@example.com,Chicago,IL,US,2022-02-18,Prime
AMA-C9612,Ken Singh,ken.singh372@example.com,Seattle,WA,US,18-Jul-2025,Non-Prime
AMA-C2526,Fatima Martin,fatima.martin522@example.com,Seattle,WA,US,2025-08-07,Non-Prime
AMA-C9614,James Yamada,james.yamada201@example.com,Denver,CO,US,11/22/2022,Prime
AMA-C7611,Priya Brown,priya.brown870@example.com,Houston,TX,US,05-Jan-2022,Prime Student
AMA-C9680,li rossi,li.rossi708@example.com,Phoenix,AZ,US,01/05/2022,Prime Student
AMA-C1991,Zoe Johnson,zoe.johnson325@example.com,Boston,MA,US,23-May-2023,Non-Prime
AMA-C7985,Fatima Tanaka,fatima.tanaka558@example.com,Chicago,IL,US,2024-06-27,Prime Student
AMA-C2379,Mohammed Davis,mohammed.davis972@example.com,Seattle,WA,US,2024-09-08,Non-Prime
AMA-C1020, Ava Chen ,ava.chen226@example.com,Seattle,WA,US,14-Jun-2021,Non-Prime
AMA-C9323, Li Garcia ,li.garcia14@example.com,Phoenix,AZ,US,2022-02-21,Prime Student
AMA-C2775,ZOE SMITH,,New York,NY,US,2021-12-21,Non-Prime
AMA-C9886,Sara Martin,sara.martin965@example.com,phoenix,AZ,US,21-Aug-2024,Prime
AMA-C4842,Chen Wang,chen.wang443@example.com,Denver,CO,US,2023-12-15,Prime Student
AMA-C1929,wei tanaka,wei.tanaka941@example.com,Chicago,IL,US,09-Jul-2022,Prime Student
AMA-C4179,Vivaan Johnson,vivaan.johnson387@example.com,Boston,MA,US,07-Mar-2024,Prime
AMA-C5872,Priya Smith,priya.smith592@example.com,Houston,TX,US,31-Dec-2024,Prime Student
AMA-C4574,Aditya Garcia,aditya.garcia343@example.com,Seattle,WA,US,02-Feb-2022,Non-Prime
AMA-C5977,Ava Anderson,ava.anderson973@example.com,Denver,CO,US,24-Oct-2025,Prime Student
AMA-C1080, Ava Garcia ,ava.garcia756 at example.com,Seattle,WA,US,01/16/2023,
AMA-C6104,sara garcia,sara.garcia37@example.com,phoenix,AZ,US,08/27/2025,Prime Student
AMA-C6311,emma garcia,emma.garcia626@example.com,Seattle,WA,US,06/22/2024,Prime Student
AMA-C9114,Liam Davis,liam.davis265@example.com,Chicago,IL,US,02/23/2022,Prime Student
AMA-C6283,KEN WANG,ken.wang234@example.com,Boston,MA,US,2024-02-29,Prime
AMA-C1542,Aditya Wilson,aditya.wilson241@example.com,MIAMI,FL,US,2025-11-06,Non-Prime
AMA-C3931,David Davis,david.davis829@example.com,Phoenix,AZ,US,20-Jul-2025,Prime
AMA-C7779,Ken Lee,ken.lee870@example.com,Phoenix,AZ,US,12-Mar-2023,Prime Student
AMA-C6376,Priya Brown,priya.brown565@example.com,Boston,MA,US,04/07/2025,Prime
AMA-C3752,Vivaan Patel,vivaan.patel207@example.com,Boston,MA,US,2024-02-25,Non-Prime
AMA-C2670, Ken Khan ,ken.khan614@example.com,Chicago,IL,US,07/11/2025,Prime
AMA-C4120,Vivaan Johnson,,Houston,TX,US,2025-08-18,Non-Prime
AMA-C4561,Mohammed Martin,mohammed.martin987@example.com,Miami,FL,US,12/25/2025,Prime Student
AMA-C9004,Mohammed Rossi,mohammed.rossi426@example.com,PHOENIX,AZ,US,06/04/2022,Non-Prime
AMA-C9024,Fatima Rossi,fatima.rossi703@example.com,Atlanta,GA,US,2024-01-31,Prime Student
AMA-C9731,anna martin,anna.martin367@example.com,Boston,MA,US,2024-07-21,Prime Student
AMA-C4084,Michael Wilson,michael.wilson896@example.com,Miami,FL,US,2022-05-12,Non-Prime
AMA-C1017,Priya Sharma,priya.sharma659@example.com,Atlanta,GA,US,09/03/2022,Non-Prime
AMA-C10630,ZOE SINGH,zoe.singh318@example.com,New York,NY,US,12-Jan-2021,Non-Prime
AMA-C3599,Ken Kim,ken.kim463@example.com,Los Angeles,CA,US,04-Dec-2021,Prime Student
AMA-C4335,Anna Davis,anna.davis808@example.com,Boston,MA,US,01-Dec-2023,Prime
AMA-C9564,emma chen,,Seattle,WA,US,2021-06-29,Non-Prime
AMA-C5583,James Patel,james.patel703@example.com,Houston,TX,US,12/12/2024,Prime
AMA-C6163,John Wang,john.wang234@example.com,Los Angeles,CA,US,09/01/2021,Prime
AMA-C7125,Vivaan Sharma,,Chicago,IL,US,09/23/2025,Prime
AMA-C4356,Maria Patel,maria.patel196@example.com,Denver,CO,US,08/18/2023,Prime
AMA-C4532,Olivia Wilson,olivia.wilson590@example.com,Atlanta,GA,US,02/20/2022,Prime
AMA-C1947,Sofia Tanaka,sofia.tanaka762@example.com,Boston,MA,US,10-Aug-2024,Prime
AMA-C6440,Aarav Chen,aarav.chen129@example.com,New York,NY,US,12/25/2024,
AMA-C7152,Sara Sharma,sara.sharma246@example.com,Phoenix,AZ,US,2022-03-07,Prime
AMA-C2310,Yuki Patel,yuki.patel476@example.com,boston,MA,US,22-Aug-2022,Non-Prime
AMA-C5408,Wei Müller,wei.müller736@example.com,New York,NY,US,03-Oct-2021,Prime Student
AMA-C10156,Fatima Chen,,New York,NY,US,2025-05-07,Non-Prime
AMA-C6770,David Suzuki,david.suzuki662@example.com,Seattle,WA,US,2023-09-12,Non-Prime
AMA-C10611, Ken Wang ,ken.wang134@example.com,Miami,FL,US,04-Jun-2025,Prime Student
AMA-C1623,Rahul Lee,rahul.lee644@example.com,New York,NY,US,2023-02-25,Prime
AMA-C1019,Emma Suzuki,,Denver,CO,US,30-Dec-2022,Non-Prime
AMA-C8064,Wei Suzuki,wei.suzuki132@example.com,Chicago,IL,US,02/03/2022,Prime Student
AMA-C7954,KEN KIM,ken.kim43@example.com,Houston,TX,US,09/21/2021,Non-Prime
AMA-C1361,Maria Kumar,maria.kumar389@example.com,Seattle,WA,US,19-Aug-2025,Prime Student
AMA-C9273, Yuki Müller ,yuki.müller403@example.com,Phoenix,AZ,US,08-Jul-2022,Prime
AMA-C4938,Carlos Davis,carlos.davis422@example.com,Houston,TX,US,11-May-2023,Non-Prime
AMA-C4403,VIVAAN YAMADA,vivaan.yamada232@example.com,Denver,CO,US,12-Sep-2022,Non-Prime
AMA-C5048,James Martin,james.martin988@example.com,New York,NY,US,2021-10-13,Prime Student
AMA-C7567,PRIYA SUZUKI,priya.suzuki114@example.com,Seattle,WA,US,11/20/2021,Non-Prime
AMA-C9018,SARA MÜLLER,sara.müller229@example.com,houston,TX,US,22-Aug-2021,Prime
AMA-C4229,Sofia Chen,,Boston,MA,US,02/10/2023,Prime Student
AMA-C8201,Liam Martin,liam.martin246@example.com,Houston,TX,US,29-Jan-2023,Prime
AMA-C10982,Chen Wilson,chen.wilson63@example.com,New York,NY,US,2022-01-11,Non-Prime
AMA-C3082,Maria Garcia,maria.garcia42@example.com,Denver,CO,US,2024-09-02,Prime
AMA-C4145,li kumar,li.kumar216@example.com,Chicago,IL,US,2023-02-26,Prime Student
AMA-C9613,Liam Khan,liam.khan414@example.com,Los Angeles,CA,US,11/07/2021,Prime Student
AMA-C4182,Sofia Anderson,sofia.anderson257@example.com,New York,NY,US,2024-01-11,Non-Prime
AMA-C8732,MARIA GARCIA,maria.garcia509@example.com,Miami,FL,US,2024-01-23,Prime
AMA-C5741,Olivia Tanaka,olivia.tanaka541@example.com,Boston,MA,US,12/21/2022,Prime
AMA-C9862,Aditya Khan,aditya.khan870@example.com,Denver,CO,US,03-Apr-2025,Prime
AMA-C9859,Ken Khan,ken.khan104@example.com,Boston,MA,US,2024-12-27,Prime Student
AMA-C9986,Ken Martin,ken.martin703@example.com,Los Angeles,CA,US,2024-08-04,Non-Prime
AMA-C1782,James Tanaka,james.tanaka457@example.com,Boston,MA,US,03/09/2025,Non-Prime
AMA-C5257,liam anderson,liam.anderson474@example.com,Los Angeles,CA,US,2025-09-27,Prime Student
AMA-C6689,Mohammed Tanaka,mohammed.tanaka756@example.com,DENVER,CO,US,04-Aug-2021,Prime
AMA-C1692,Ken Wang,ken.wang719@example.com,Phoenix,AZ,US,2022-06-21,Prime
AMA-C10763,Ava Kim,ava.kim434@example.com,Miami,FL,US,2024-11-23,Non-Prime
AMA-C10248,Noah Kim,noah.kim730@example.com,Boston,MA,US,2024-08-11,Non-Prime
AMA-C2202,Emma Wilson,emma.wilson905@example.com,Atlanta,GA,US,2024-06-09,Prime Student
AMA-C4146,david patel,david.patel13@example.com,Seattle,WA,US,02/17/2022,Prime
AMA-C10481,FATIMA DAVIS,fatima.davis54@example.com,Los Angeles,CA,US,2022-11-24,Prime
AMA-C7652,Vivaan Patel,,los angeles,CA,US,28-Aug-2025,
AMA-C7207,Aditya Johnson,aditya.johnson211@example.com,Chicago,IL,US,28-Apr-2023,Prime
AMA-C3974,CARLOS KHAN,,New York,NY,US,01-Aug-2024,Non-Prime
AMA-C3502,Maria Rossi,maria.rossi880@example.com,Los Angeles,CA,US,20-Jun-2022,Non-Prime
AMA-C2752,Emma Müller,emma.müller386@example.com,Denver,CO,US,2025-12-08,Prime
AMA-C9837,Aarav Wang,aarav.wang899@example.com,New York,NY,US,08-Oct-2024,Prime
AMA-C5403,Aarav Chen,aarav.chen274@example.com,New York,NY,US,07/25/2022,Non-Prime
AMA-C8111,Mohammed Kumar,mohammed.kumar540@example.com,Houston,TX,US,08/30/2025,Prime Student
AMA-C1920,Maria Brown,maria.brown472@example.com,Chicago,IL,US,2022-11-07,Non-Prime
AMA-C3431,Noah Chen,noah.chen969@example.com,PHOENIX,AZ,US,03/01/2023,Prime Student
AMA-C10990,WEI CHEN,wei.chen564 at example.com,Atlanta,GA,US,2022-12-19,Non-Prime
AMA-C3067,Sara Patel,sara.patel268@example.com,Los Angeles,CA,US,10/14/2024,Prime Student
AMA-C10544, Chen Wang ,chen.wang277@example.com,Phoenix,AZ,US,2025-04-27,Prime
AMA-C4223,John Patel,john.patel699@example.com,Phoenix,AZ,US,12-May-2024,Prime
AMA-C6882, Yuki Singh ,yuki.singh506@example.com,New York,NY,US,09-Jun-2023,Prime
AMA-C3773,sofia rossi,sofia.rossi993@example.com,Miami,FL,US,2021-08-13,Non-Prime
AMA-C4659,Mohammed Garcia,,Atlanta,GA,US,2021-03-17,Prime Student
AMA-C9075,Chen Wang,chen.wang661@example.com,Houston,TX,US,09/03/2021,Prime
AMA-C3646,Mohammed Wilson,mohammed.wilson663@example.com,Denver,CO,US,19-Aug-2023,Non-Prime
AMA-C8718,david wang,david.wang297@example.com,Chicago,IL,US,2024-04-02,Prime
AMA-C2403,John Johnson,john.johnson577@example.com,Seattle,WA,US,11-Aug-2024,Non-Prime
AMA-C4749,Wei Brown,wei.brown326@example.com,Seattle,WA,US,06-May-2022,Non-Prime
AMA-C6840,David Kumar,,denver,CO,US,15-Mar-2022,Prime Student
AMA-C5256,liam davis,liam.davis401@example.com,Houston,TX,US,25-May-2022,Non-Prime
AMA-C1465,Maria Lee,maria.lee88@example.com,MIAMI,FL,US,01-Dec-2023,Prime Student
AMA-C1591,Zoe Garcia,zoe.garcia135@example.com,Denver,CO,US,02-Aug-2025,Prime Student
AMA-C2990,Fatima Garcia,fatima.garcia312@example.com,Houston,TX,US,24-May-2021,Non-Prime
AMA-C8162,Aarav Sharma,aarav.sharma786@example.com,New York,NY,US,03/29/2023,Non-Prime
AMA-C3111,Priya Sharma,priya.sharma625@example.com,Chicago,IL,US,08/28/2023,Prime
AMA-C5808,david anderson,david.anderson117@example.com,Boston,MA,US,17-Mar-2023,Non-Prime
AMA-C6938,Yuki Smith,yuki.smith313@example.com,Atlanta,GA,US,11-Jul-2022,
AMA-C4882,Chen Khan,chen.khan126@example.com,Atlanta,GA,US,14-Sep-2025,Non-Prime
AMA-C7067,LI KIM,li.kim932@example.com,Boston,MA,US,24-Jul-2022,Prime
AMA-C10155,Yuki Garcia,yuki.garcia692@example.com,New York,NY,US,02/12/2023,Non-Prime
AMA-C6959,YUKI MÜLLER,yuki.müller139@example.com,Phoenix,AZ,US,03-Nov-2024,Non-Prime
AMA-C7088,KEN ROSSI,ken.rossi362@example.com,boston,MA,US,04-Dec-2022,
AMA-C3955,sofia müller,sofia.müller415@example.com,New York,NY,US,2021-07-04,Prime Student
AMA-C10307,MARIA LEE,maria.lee803@example.com,Seattle,WA,US,2023-03-18,Non-Prime
AMA-C6921, Ava Kim ,ava.kim52@example.com,DENVER,CO,US,2025-12-15,Prime
AMA-C7971,MARIA JOHNSON,maria.johnson499@example.com,Denver,CO,US,16-Nov-2022,Prime
AMA-C8014,Sara Johnson,sara.johnson171@example.com,Chicago,IL,US,2025-05-20,Prime Student
AMA-C5631,Ben Sharma,ben.sharma943@example.com,Boston,MA,US,04/12/2021,Prime Student
AMA-C4953, Aditya Wilson ,,Phoenix,AZ,US,19-Dec-2023,Prime Student
AMA-C9484,Zoe Wilson,zoe.wilson506@example.com,Denver,CO,US,21-Oct-2023,Prime Student
AMA-C3211,Fatima Patel,fatima.patel84@example.com,Denver,CO,US,2024-10-01,Prime Student
AMA-C8125,FATIMA DAVIS,fatima.davis791@example.com,Houston,TX,US,2024-01-13,Non-Prime
AMA-C10121,Maria Anderson,maria.anderson778@example.com,Houston,TX,US,2021-02-05,Prime Student
AMA-C2732,PRIYA SMITH,priya.smith703@example.com,Phoenix,AZ,US,09-Apr-2021,Prime Student
AMA-C5880,Priya Garcia,priya.garcia305@example.com,Seattle,WA,US,11-May-2022,Prime
AMA-C1648,David Martin,david.martin437@example.com,ATLANTA,GA,US,17-Jan-2024,Non-Prime
AMA-C6547,Yuki Brown,yuki.brown226@example.com,Boston,MA,US,05/23/2025,Prime Student
AMA-C4072,Zoe Brown,zoe.brown888@example.com,LOS ANGELES,CA,US,24-May-2022,Prime Student
AMA-C8402,Michael Tanaka,michael.tanaka838@example.com,New York,NY,US,2022-10-11,Prime
AMA-C3938,Olivia Wang,,New York,NY,US,10/15/2024,Prime
AMA-C9811,MOHAMMED CHEN,mohammed.chen491@example.com,Chicago,IL,US,2025-01-28,Prime
